DESCRIPCION,MONTO_CONTRATADO,lat,lon
mejoramiento dirección de obras municipalidad de los andes (2),18401971.0,-32.8324151412567,-70.6005047845599
Se contempla la Conservación menor de Los Cobertizos N°1 y N°4 de la Ruta 60-CH,747940229.0,-32.847916,-70.140762
"mejoramiento infraestructura escolar, Liceo Max Salas",177814106.0,-32.8370126782202,-70.6005102396011
"paseo peatonal seguro en bicentenario, plan comunal de seguridad pública",58727098.0,-32.8276550874734,-70.6078004837036
"la Junta Nacional de Jardines Infantiles, a través de la Dirección Regional de la ciudad de Valparaíso, requiere llamar a licitación pública para contratar la ejecución de diseño de especialidades y ejecución de obras para la “CONSTRUCCION SALA CUNA Y NIVEL MEDIO MONTEANDINO, COMUNA LOS ANDES”, Código BIP 30479799-0, que tiene por objeto la construcción de una sala cuna y un nivel medio, en la comuna de Los Andes.",654117267.0,-32.8352818687172,-70.5709040164948
mejoramiento evacuación aguas lluvia biblioteca municipal los andes,36773030.0,-32.8370667654735,-70.5946308374405
mejoramiento infraestructura escolar pública liceo américa los andes,180425686.0,-32.8378780703184,-70.5991744995117
mejoramiento gimnasio centenario los andes,58989214.0,-32.838378371277,-70.5993086099625
"Se consulta la Conservación del Complejo Fronterizo Los Libertadores, que contempla lo siguiente: 1- Ejecución de las Instalaciones Eléctricas que cubre todos los requerimientos de energía para servicios y que están compuestos por: -Alimentador para equipos de clima, tableros distribución, tablero auxiliares, bombas de agua, etc.; -Circuitos trifásicos y monofásicos, etc.; -Circuitos de alumbrado para: accesos, oficinas, bodega, cocina, patio exterior, etc. 2- Reacondicionamiento del Sistema de Calefacción actual. Se renovará una de las tres calderas, ya que presenta baja eficiencia por su tiempo de uso. Además se implementará un nuevo sistema de boiler para agua caliente que atenderá las actuales instalaciones del Complejo. Por último, la renovación de la matriz de distribución de agua caliente y de la sala de máquinas.",533758241.0,-32.828319016,-70.0920923149999
mejoramiento plaza CESFAM los andes,50302193.0,-32.8396899577024,-70.6036806106567
mejoramiento espacio público y área verde plaza de la paz los andes,41188160.0,-32.8311169700745,-70.601931810379
"El Servicio Salud Aconcagua requiere realizar Llamado de licitación para la ejecución del proyecto Construcción SAR Centenario de los Andes, Código BIP N° 30378376-0, segun correo electrónico del Jefe Departamento de Recursos Físicos.",604885428.0,-32.8395164327756,-70.6036792695522
Considera efectuar la conservación y operación de todos los sistemas involucrados en el funcionamiento diario de los túneles a fin de proporcionar condiciones de tránsito expeditas y seguras. ,1780898237.0000002,-32.827095503,-70.0919958979999
"Mejoramiento Parque Urbano Skatepark etapa II, Los Andes”, de la comuna de Los Andes.",70981592.0,-32.8375158733029,-70.6040964250187
"MEJORAMIENTO PLAZA YERBAS BUENAS, LOS ANDES, DE LA COMUNA DE LOS ANDES",32067448.0,-32.8374249290232,-70.6039752717375
"LICITACIÓN PÚBLICA Nº 64-17 “PROGRAMA SANEAMIENTO DE POBLACIÓN, CONSERVACIÓN DE VIVIENDAS SERVIU AÑO 2017, COMUNA DE VALPARAÍSO”",93000000.0,-32.456625245171,-71.2293939063611
"Construcción Clínica Comunal de atención primaria animal, Los Andes",58500487.0,-32.8252479176893,-70.6082054972649
Reposición diversas Obras Estadio Centenario de Los Andes.,1340375760.0000002,-32.8385581143977,-70.5991001816931
"Construcción Sistema de Alcantarillado Sector El Sauce, Los Andes.",263173950.0,-32.8379043359777,-70.5394677281471
"“Mejoramiento de Clubes Deportivos: Los Chacayes, Jardines Familiares y Unión San Martin”.",100139818.0,-32.8247818237571,-70.6092137671251
Mejoramiento Museo Arqueológico,40412905.0,-32.8328516509409,-70.6024551797682
CONSERVACIÓN INFRAESTRUCTURA DE APOYO MOP NIVEL NACIONAL 20162018. CONSERVACIÓN AGUA POTABLE CAMPAMENTO GUARDIA VIEJA DE VIALIDAD LOS ANDES,85675735.0,-32.902330933,-70.2691463329999
"1. La necesidad del Servicio de Salud Aconcagua de realizar la Construcción de un SAR, que cumpla las exigencias del modelo de infraestructura de un Centro de Salud, destinado a entregar atenciones de salud a los habitantes de la Provincia y Comuna de Los Andes.",668095043.0,-32.839446571995,-70.6032514572144
ADQUISICIÓN E INSTALACIÓN DE TENSO-ESTRUCTURAS PARA COLEGIOS MUNICIPALES DE LOS ANDES,112557394.0,-32.8351801904239,-70.5968880054673
construcción veredas sector norte los andes,38496162.0,-32.8325517819351,-70.6001804172708
"Mejoramiento para Planta de Tratamiento de agua Sector Rio Blanco, y Mantencion ",723501031.0,-32.9125060071014,-70.3129894452692
"CS Servicios de diseño, mejoramiento y construcción infraestructura Municipal, comunitaria y vial",11461363.0,-32.8325517819351,-70.6001804172708
PROYECTO MEJORAMIENTO ESPACIO PÚBLICO Y ÁREA VERDE: ACCESO PONIENTE AL BARRIO LOS COPIHUES,32089337.000000004,-32.8228223030284,-70.6109238949467
"Construcción Alcantarillado Nuevo Renacer, Valle del Real Los Andes",1029447059.0,-32.8069886755786,-70.6385431889805
"La Dirección de Vialidad solicita ofertas para contratar el Servicio de Mantención de Equipos Controladores de Vehículos instalados en la Plaza de Peaje Cristo Redentor, conforme a los requerimientos administrativos y técnicos descritos en las presentes Bases de Licitación.",102805147.0,-32.900565464,-70.2489625369999
"Contratación para Habilitación e Implementación de Sala de Estimulación Multisensorial en dependencias del Liceo República Argentina, para los alumnos y alumnas del Programa de Integración Escolar Pie dependiente del DAEM de Los Andes",46898250.0,-32.8338255285715,-70.5939106995143
“Mejoramiento Platabanda Alonso de Ercilla”,39863851.0,-32.8450441698271,-70.6082602577224
"“MEJORAMIENTO PLAZA EL COBRE DE LOS ANDES, DE LA COMUNA DE LOS ANDES”",78695198.0,-32.8271373600029,-70.6081274704686
"“MEJORAMIENTO SALA CUNA Y JARDIN INFANTIL PASITOS ANDINOS”
PROYECTOS FONDO JUNJI
DAEM ILUSTRE MUNICIPALIDAD DE LOS ANDES",55399169.0,-32.8260593305238,-70.6071352958679
"“MEJORAMIENTO INFRAESTRUCTURA JARDIN INFANTIL LUZ DE LUNA”
PROYECTOS FONDO JUNJI
DAEM ILUSTRE MUNICIPALIDAD DE LOS ANDES",76796727.0,-32.831716475097,-70.5764454603195
"“Reposición Pileta Plaza Centenario Los Andes”, ID Proyecto 1 - C - 2020-1532.",49437464.99999999,-32.8425846189548,-70.6015455722809
MEJORAMIENTO VIAL DE DIFERENTES SECTORES DE LOS ANDES,41479650.0,-32.8261686452974,-70.5946147441864
“Plaza Elige Vivir Sano de la Comuna de Los Andes”.,262917099.0,-32.8529005185247,-70.5999711155891
"“Construcción Sede Comunitaria Villa El Bermejo”, ID Proyecto 1 - C - 2020-800.",50175000.0,-32.8340941713214,-70.6135618686676
"MEJORAMIENTO AREA VERDE BANDEJON LOS MORENOS
ID PROYECTO 1 – B-2021-351",27903459.0,-32.8468526354621,-70.597608089447
"“AMPLIACION DE DOS SALAS DE CLASES ESCUELA ESPAÑA DAEM, LOS ANDES”",97269079.0,-32.8330737981102,-70.6036323308945
"CONSTRUCCION SISTEMA ALCANTARILLADO EL ALGARROBO - TERRAPLEN LOS ANDES
GOBIERNO REGIONAL DE VALPARAISO
CODIGO BIP 30484277-0",65858822.0,-32.8437598087066,-70.5303382873535
CONSTRUCCION SISTEMA DE ALCANTARILLADO SECTOR RIECILLO LOS ANDES,142857258.0,-32.9225937725894,-70.3564131259918
CONSTRUCCION SISTEMA ALCANTARILLADO PARTICULAR LAS VIZCACHAS II LOS ANDES,190219328.0,-32.8544135514799,-70.5103826522827
"Mejoramiento Habitabilidad Los Libertadores, según bases administrativas y técnicas",470355462.0,-32.8272403737354,-70.0922906398773
"Contratar a proveedor idoneo que ejecute el proyecto denominado Construcción Polideportivo Municipal de Calle Larga, código BIP N° 30113110-0, etapa Ejecución, ítems Obras Civiles y Equipamiento; de acuerdo a Proyectos de Arquitectura, Estructura e Instalaciones, especificaciones Técnicas, ítemizado de Partidas y Factibilidades Tecnicas de los Servicios sanitarios y electricos.",1068781214.0,-32.8501,-70.6194
"Se tiene por objeto contratar a proveedor que ejecute las obras civiles contempladas en e proyecto denominado Construcción talleres de especialidad Liceo Técnico Profesional Pedro Aguirre Cerda, Calle Larga, que consiste en la edificación de 2 talleres que darán cabida a la enseñanza de las especialidades de Electricidad y Minería respectivamente, los que suman un total de 368,8 m² en el terreno donde se emplaza el Liceo Técnico Profesional Pedro Aguirre Cerda.",149567124.0,-32.8491003599532,-70.6179285049438
"Ejecución de proyecto financiado por el Gobierno Regional de Valparaíso con cargo al Fondo Regional de Iniciativa Local FRIL año 2014, de acuerdo a bases de licitación, EE.TT., anexos y planos adjuntos a la presente licitación.",40855461.99999999,-32.8434,-70.6305
"Para contratar a proveedor que ejecute el proyecto denominado Conservación preventiva Escuela Valle Alegre, Calle Larga”; ID Proyecto: 1-PRE-2015-168, que considera el cambio de todas las cubiertas que contienen asbesto cemento, el cambio de ventanas para mejorar el confort térmico durante el invierno, conexión a alcantarillado público, mejorando las condiciones sanitarias de la escuela, cambio de luminarias existentes por tecnología led, mejorando la calidad lumínica, logrando una mayor eficiencia energética, además de la reposición de cerámicos del área de la cocina respondiendo a un requerimiento de la Junaeb y la conservación del baño de párvulos, mejorando las condiciones actuales.",37660830.0,-32.8576986481234,-70.662989616394
"CONTRATAR A PROVEEDOR IDONEO PARA QUE EJECUTE LAS OBRAS DEL PROYECTO DENOMINADO CONSTRUCCIÓN MEDIALUNA MUNICIPAR, CALLE LARGA, CÓDIGO BIP 30128875-0, ETAPA EJECUCIÓN.",346810724.0,-32.8710991399092,-70.6137442588806
"SEGUNDO LLAMADO REPOSICION CESFAM P.A.C., solicitado por Depto. de Recursos Físicos según correo electrónico de fecha 14.06.16",2275356554.0,-32.8611052865216,-70.628399848938
"Se tiene por objeto contratar un proveedor que ejecute las obras civiles del proyecto denominado Mejoramiento Plaza de Armas, Calle Larga”, código BIP Nº 30004235-0, etapa Ejecución, ítem Infraestructura.",756051723.0,-32.8552427231522,-70.6260448694229
"El contratar a Proveedor(es) que ejecute(n) las obras civiles correspondientes al proyecto denominado “Construcción Redes de Alcantarillado Sector El Pimiento, Calle Larga”, código BIP Nº 30086944-0, etapa Ejecución, ítem Obras Civiles, cuyo financiamiento proviene de los aportes entregados por el Gobierno Regional Región de Valparaíso del Fondo Nacional de Desarrollo Regional FNDR año 2016.",194966148.0,-32.8695672429636,-70.5889284610748
"SE TIENE POR OBJETO CONTRATAR A PROVEEDOR QUE EJECUTE LAS OBRAS DEL PROYECTO DE INFRAESTRUCTURA ANTES SEÑALADO, EL QUE CONTEMPLA CAMBIAR TODAS LAS CUBIERTAS DE ASBESTO CEMENTO POR PLANCHAS DE ZINC, JUNTO CON MEJORAR LA AISLACIÓN TÉRMICA DE LAS CUBIERTAS MEDIANTE LA INCORPORACIÓN DE LANA DE VIDRIO. ADEMÁS CONTEMPLA LA REPOSICIÓN DE VENTANAS , CAMBIANDO LAS EXISTENTES POR VENTANAS DE ALUMINIO CON VIDRIOS DE 5MM, JUNTO CON EL REACONDICIONAMIENTO DE LOS TABIQUES CON LA INCORPORACIÓN DE POLIESTIRENO Y NUEVOS REVESTIMIENTOS MEJORANDO CONSIDERABLEMENTE LA AISLACIÓN TÉRMICA DE LOS RECINTOS. TAMBIÉN SE CONSIDERA EL CAMBIO DE LUMINARIAS EXISTENTES POR TECNOLOGÍA LED, MEJORANDO LA CALIDAD LUMÍNICA, LOGRANDO UNA MAYOR EFICIENCIA ENERGÉTICA, ADEMÁS DE MEJORAR LOS PAVIMENTOS DE AQUELLOS RECINTOS QUE LO REQUIEREN . INCLUYE TAMBIÉN LA CONSERVACIÓN DE LA MULTICANCHA, REPAVIMENTÁNDOLA, Y LA CONSERVACIÓN DE LA ZONA DE JUEGOS DE PÁRVULOS, INCORPORANDO PALMETAS DE SEGURIDAD Y REEMPLAZANDO LOS JUEGOS EXISTENTES. CON ESTAS MEDIDAS EL PROYECTO ELIMINA EL RIESGO PARA LA SALUD QUE SIGNIFICA LA PRESENCIA DE ELEMENTOS CON ASBESTO CEMENTO, JUNTO CON MEJORAR CONSIDERABLEMENTE LAS CONDICIONES TÉRMICAS Y DE HABITABILIDAD DE LOS RECINTOS EDUCATIVOS, ASEGURANDO MEJORES CONDICIONES DE FUNCIONAMIENTO PARA LOS ALUMNOS Y PROFESORES.",114398751.0,-32.8688756274776,-70.6188833713531
"Tiene por objeto contratar a proveedor que ejecute las obras del proyecto denominado Construcción veredas calle Cristo Redentor, tramo Los Silos - Las Calderas, el proyecto considera 1.317 mts. Contempla la ejecución de veredas con un ancho de 1,40 mt., ademas de accesos vehiculares reforzados, baranda para borde de acequias, señaletica y paso de cebra. ",48351725.0,-32.8566973837113,-70.6280336775613
"El proyecto contempla la construcción de un radier de hormigón, la instalación de cinco contenedores modulares destinados a dormitorios, con sus respectivas circulaciones y la construcción de una terraza en cubierta de uno de los contenedores y todas las conexiones de instalaciones pertinentes para asegurar el funcionamiento de la obra. ",50919202.0,-32.8503854282589,-70.6193591940013
"Se tiene por objeto contratar a proveedor que ejecute el proyecto CONSTRUCCIÓN SEDE ADULTO MAYOR VALLE ALEGRE, ID Proyecto: 1-B-2018-163, que contempla la edificación de un piso de altura de 59,33 m², estructurada en base a muros de albañilería de ladrillo de arcilla cocida hecho a mano reforzada con pilares y vigas de H.A., dotada con servicios básicos sanitarios, eléctricos y combustibles.",23678544.0,-32.8593585391047,-70.6605486165346
"CONSTRUCCIÓN MEJORAMIENTO PASEO PEATONAL PEDRO AGUIRRE CERDA, COMUNA DE CALLE LARGA",735602368.0,-32.8687013917378,-70.6200916790081
"Contratar a proveedor que ejecute las obras del proyecto denominado “Conservación Y Reposición Recinto Club Deportivo Patagual Calle Larga, ID Proyecto: 1-C-2019-613”, que contempla la edificación de un piso de altura, estructurada en base a muros de albañilería de ladrillo de arcilla cocida hecho a mano reforzada con pilares y vigas de H.A. y containers equipados, dotados con servicios básicos.",32212040.0,-32.8585855410068,-70.6111336860012
El objeto es la contratación de empresa que ejecute proyecto de mejoramiento de sistema eléctrico en el edificio donde se trasladará la Dideco del municipio de Calle Larga.,22150966.0,-32.8598094911186,-70.6237296790725
"Se tiene por objeto contratar a proveedor(es) que ejecute(n) las obras civiles faltantes y aumento de obra del proyecto denominado Construcción Redes de Alcantarillado Sector El Pimiento, Calle Larga”, código BIP Nº 30086944-0, etapa Ejecución, ítem Obras Civiles.",48903400.0,-32.8696043486542,-70.5891572848713
"Se tiene por objeto contratar a proveedor(es) que ejecute(n) las obras civiles faltantes y aumento de obra del proyecto denominado Construcción Redes de Alcantarillado Sector El Pimiento, Calle Larga”, código BIP Nº 30086944-0, etapa Ejecución, ítem Obras Civiles.",101430373.0,-32.8701089763331,-70.5876337901508
"Contratar a proveedor que ejecute las obras especificadas para edificar un Planetario 3D a la punta de la tecnología, que permita la proyección de temas científicos, educativos y de divulgación en la población regional, y que desarrolle principalmente en las nuevas generaciones el interés por la astronomía y la ciencia, en correspondencia al proyecto denominado “Construcción Centro Planetario Comuna de Calle Larga”, código BIP N° 30485565-0, etapa Ejecución, ítem Obras Civiles; de acuerdo a planimetría, especificaciones técnicas y presupuesto disponible.",1735279807.0,-32.8695139560203,-70.6158721996187
Contratar a Proveedor para la ejecución de las obras civiles correspondientes al proyecto denominado Conservación Liceo Técnico Profesional Pedro Aguirre Cerda”; ID Proyecto: 1-MI5-2019-220,155807189.0,-32.8504360297762,-70.6203512868637
Contratar a Proveedor para la ejecución de las obras civiles correspondientes al proyecto denominado Conservación Liceo Técnico Profesional Pedro Aguirre Cerda”; ID Proyecto: 1-MI5-2019-220,155807189.0,-32.8504179329954,-70.6205283126587
"Se tiene por objeto contratar a proveedor que ejecute las obras del proyecto denominado “Conservación recinto deportivo club deportivo San Carlos”, código 1-C-2019-982, el cual contempla la provisión e instalación de luminarias LED en 4 postes de 20 metros, ubicados en los cuartos del largo de la cancha, de manera de aprovechar al máximo su capacidad lumínica. Se consultan en al menos 200 lux, que es una apropiada iluminación para canchas de uso recreacional y de entrenamiento. Son 32 luminarias de 500w (8 por poste) que van conectadas a 2 empalmes monofásicos de 40 a proyectados. Las torres poseen canastilla de seguridad en escaleras y el tablero automático se encuentra a un costado del recinto para facilidad de manipulación de parte de los usuarios.",50413217.0,-32.879211038907,-70.6553203391511
